"Date","Title","Artist","Peak_Position","Broad_Genre","Energy","Tempo","Danceability","Year","Rank","Valence","Rank_Group"
"2/6/16","Lean & Dabb","ilovememphis",98,"Rap","0.646","80.027","0.795",2016,98,"0.619","76-100"
"2/27/16","Watch Me","silento",3,"Rap","0.77","139.982","0.825",2016,47,"0.965","1 - 10"
"2/27/16","The Fix","nelly",62,"R&B","0.479","95.505","0.812",2016,97,"0.0873","51-75"
"2/27/16","WTF (Where They From)","missy elliott",22,"R&B","0.819","119.941","0.932",2016,92,"0.556","11 - 25"
"2/27/16","Bake Sale","wiz khalifa",56,"Rap","0.551","139.934","0.864",2016,74,"0.38","51-75"
"2/27/16","Fly S**t Only","future",67,"Rap","0.733","109.989","0.692",2016,67,"0.419","51-75"
"2/27/16","Whisper","chase rice",94,"Country","0.891","128.108","0.509",2016,94,"0.631","76-100"
"2/20/16","Again","fetty wap",33,"Rap","0.733","93.019","0.748",2016,50,"0.291","26-50"
"2/20/16","No Role Modelz","j. cole",36,"Rap","0.521","100","0.696",2016,47,"0.458","26-50"
"2/20/16","Big Rings","drake",52,"Rap","0.676","132.002","0.79",2016,73,"0.314","51-75"
"2/20/16","Back Up","dej loaf",47,"R&B","0.535","80.012","0.816",2016,96,"0.435","26-50"
"2/20/16","Play No Games","big sean",84,"Rap","0.701","81.479","0.749",2016,100,"0.351","76-100"
"2/20/16","Alive","sia",56,"Pop","0.752","98.88","0.32",2016,99,"0.392","51-75"
"2/20/16","Country Nation","brad paisley",94,"Country","0.861","177.94","0.387",2016,94,"0.482","76-100"
"2/20/16","Jam","kevin gates",97,"Rap","0.633","120.011","0.744",2016,97,"0.549","76-100"
"2/13/16","I Got The Boy","jana kramer",56,"Country","0.569","149.987","0.625",2016,73,"0.361","51-75"
"2/13/16","Gonna Know We Were Here","jason aldean",54,"Country","0.903","173.924","0.449",2016,93,"0.542","51-75"
"2/13/16","Focus","ariana grande",7,"Pop","0.875","99.882","0.612",2016,89,"0.823","1 - 10"
"2/13/16","Mr. Misunderstood","eric church",84,"Country","0.802","129.405","0.384",2016,85,"0.574","76-100"
"2/13/16","oui","jeremih",19,"R&B","0.687","119.816","0.702",2016,53,"0.585","11 - 25"
"2/13/16","Emperor's New Clothes","panic! at the disco",68,"Rock","0.904","94.481","0.562",2016,96,"0.651","51-75"
"2/13/16","Bottom Of The Bottle","curren$y",97,"Rap","0.54","85.022","0.741",2016,97,"0.781","76-100"
"12/31/16","Come And See Me","partynextdoor",55,"R&B","0.346","84.98","0.807",2016,63,"0.0608","51-75"
"12/31/16","Setting The World On Fire","kenny chesney",29,"Country","0.833","93.977","0.608",2016,91,"0.395","26-50"
"12/31/16","Die For You","the weeknd",43,"R&B","0.513","133.387","0.585",2016,93,"0.533","26-50"
"12/31/16","False Prophets","j. cole",54,"Rap","0.747","90.039","0.73",2016,54,"0.751","51-75"
"12/31/16","4 Your Eyez Only","j. cole",29,"Rap","0.481","78.628","0.704",2016,29,"0.494","26-50"
"12/31/16","She's Mine Pt. 2","j. cole",34,"Rap","0.197","69.82","0.513",2016,34,"0.049","26-50"
"12/31/16","Everybody Dies","j. cole",57,"Rap","0.686","79.252","0.617",2016,57,"0.544","51-75"
"12/3/16","Too Good","drake",14,"Rap","0.65","117.984","0.804",2016,48,"0.397","11 - 25"
"12/3/16","Send My Love (To Your New Lover)","adele",8,"Pop","0.239","82.02","0.524",2016,39,"0.255","1 - 10"
"12/3/16","No Problem","chance the rapper",43,"Rap","0.795","135.018","0.652",2016,43,"0.788","26-50"
"12/3/16","We Don't Talk Anymore","charlie puth",9,"Pop","0.563","100.017","0.728",2016,49,"0.352","1 - 10"
"12/3/16","It Don't Hurt Like It Used To","billy currington",44,"Country","0.808","80.89","0.536",2016,91,"0.511","26-50"
"12/3/16","Wishing","dj drama",77,"Rap","0.647","109.879","0.477",2016,98,"0.549","76-100"
"12/3/16","Shout Out To My Ex","little mix",69,"Pop","0.739","126.002","0.774",2016,95,"0.823","51-75"
"12/3/16","Setting Fires","the chainsmokers",71,"EDM","0.717","105.05","0.627",2016,86,"0.561","51-75"
"12/3/16","Hallelujah","leonard cohen",59,"Rock","0.0719","64.834","0.384",2016,59,"0.188","51-75"
"12/3/16","We The People....","a tribe called quest",77,"Rap","0.805","92.601","0.71",2016,77,"0.897","76-100"
"12/24/16","Needed Me","rihanna",7,"R&B","0.314","110.898","0.671",2016,46,"0.296","1 - 10"
"12/24/16","Ride","twenty one pilots",5,"Pop","0.713","74.989","0.645",2016,40,"0.566","1 - 10"
"12/24/16","One Dance","drake",1,"Rap","0.624","103.987","0.776",2016,47,"0.354","1 - 10"
"12/24/16","This Is What You Came For","calvin harris",3,"EDM","0.928","123.963","0.63",2016,36,"0.465","1 - 10"
"12/24/16","Tiimmy Turner","desiigner",34,"Rap","0.713","122.908","0.596",2016,61,"0.334","26-50"
"12/24/16","Middle Of A Memory","cole swindell",46,"Country","0.746","139.788","0.531",2016,80,"0.304","26-50"
"12/24/16","False Alarm","the weeknd",55,"R&B","0.692","173.955","0.514",2016,86,"0.213","51-75"
"12/24/16","That's My Girl","fifth harmony",73,"Pop","0.851","202.049","0.596",2016,84,"0.612","51-75"
"12/24/16","Secrets","the weeknd",47,"R&B","0.779","109.933","0.674",2016,66,"0.732","26-50"
"12/24/16","Me And Your Mama","childish gambino",68,"Rap","0.454","118.003","0.555",2016,68,"0.214","51-75"
"12/24/16","Rockin'","the weeknd",44,"R&B","0.886","113.002","0.735",2016,82,"0.758","26-50"
"12/24/16","All I Know","the weeknd",46,"R&B","0.423","120.029","0.64",2016,83,"0.18","26-50"
"12/24/16","Ordinary Life","the weeknd",72,"R&B","0.595","149.859","0.549",2016,97,"0.387","51-75"
"12/17/16","A Little More Summertime","jason aldean",52,"Country","0.815","167.731","0.33",2016,87,"0.529","51-75"
"12/17/16","Fade","kanye west",47,"Rap","0.579","105.993","0.766",2016,96,"0.423","26-50"
"12/17/16","Capsize","frenship",78,"EDM","0.708","92.993","0.681",2016,97,"0.356","76-100"
"12/17/16","Look Alive","rae sremmurd",72,"Rap","0.572","120.021","0.782",2016,94,"0.244","51-75"
"12/17/16","Stargirl Interlude","the weeknd",61,"R&B","0.477","90.018","0.637",2016,61,"0.468","51-75"
"12/17/16","Nothing Without You","the weeknd",68,"R&B","0.637","110.08","0.652",2016,68,"0.173","51-75"
"12/17/16","A Lonely Night","the weeknd",69,"R&B","0.65","113.993","0.853",2016,69,"0.85","51-75"
"12/17/16","Love To Lay","the weeknd",71,"R&B","0.805","116.985","0.71",2016,71,"0.72","51-75"
"12/17/16","Distraction","kehlani",85,"R&B","0.683","120.984","0.655",2016,85,"0.421","76-100"
"12/10/16","Panda","desiigner",1,"Rap","0.7","145.14","0.756",2016,44,"0.325","1 - 10"
"12/10/16","Gold","kiiara",13,"R&B","0.412","113.049","0.6",2016,41,"0.408","11 - 25"
"12/10/16","Luv","tory lanez",19,"R&B","0.505","189.978","0.524",2016,46,"0.306","11 - 25"
"12/10/16","Vice","miranda lambert",47,"Country","0.565","133.631","0.567",2016,88,"0.271","26-50"
"12/10/16","Move","luke bryan",50,"Country","0.95","103.982","0.566",2016,78,"0.819","26-50"
"12/10/16","My Way","calvin harris",24,"EDM","0.913","119.989","0.819",2016,74,"0.536","11 - 25"
"12/10/16","Ain't My Fault","zara larsson",76,"EDM","0.782","141.153","0.576",2016,76,"0.355","76-100"
"12/10/16","Litty","meek mill",49,"Rap","0.701","129.501","0.592",2016,89,"0.282","26-50"
"12/10/16","Greenlight","pitbull",95,"Rap","0.837","115.067","0.695",2016,96,"0.639","76-100"
"12/10/16","Slumber Party","britney spears",86,"R&B","0.784","135.039","0.752",2016,86,"0.464","76-100"
"12/10/16","Infinite","eminem",97,"Rap","0.862","82.019","0.637",2016,97,"0.573","76-100"
"11/5/16","Work From Home","fifth harmony",4,"Pop","0.631","104.999","0.803",2016,49,"0.659","1 - 10"
"11/5/16","For Free","dj khaled",13,"Rap","0.571","103.521","0.916",2016,47,"0.498","11 - 25"
"11/5/16","Different For Girls","dierks bentley",42,"Country","0.772","92.007","0.659",2016,83,"0.381","26-50"
"11/5/16","THat Part","schoolboy q",40,"Rap","0.509","112.972","0.922",2016,86,"0.35","26-50"
"11/5/16","All In My Head (Flex)","fifth harmony",24,"Pop","0.791","95.04","0.689",2016,89,"0.755","11 - 25"
"11/5/16","Rock On","tucker beathard",62,"Country","0.787","156.019","0.565",2016,91,"0.521","51-75"
"11/5/16","I Met A Girl","william michael morgan",60,"Country","0.533","83.955","0.546",2016,94,"0.359","51-75"
"11/5/16","Blow Your Mind (Mwah)","dua lipa",72,"Pop","0.796","108.854","0.654",2016,72,"0.491","51-75"
"11/26/16","Sit Still, Look Pretty","daya",28,"Pop","0.767","181.818","0.659",2016,38,"0.554","26-50"
"11/26/16","Money Longer","lil uzi vert",54,"Rap","0.568","136.173","0.795",2016,62,"0.478","51-75"
"11/26/16","Wat U Mean (Aye, Aye, Aye)","dae dae",66,"Rap","0.599","138.024","0.923",2016,95,"0.667","51-75"
"11/26/16","Hold Up","beyonce",13,"R&B","0.229","82.603","0.579",2016,99,"0.337","11 - 25"
"11/26/16","Gangsta","kehlani",41,"R&B","0.447","121.48","0.439",2016,100,"0.11","26-50"
"11/26/16","I Know Somebody","locash",52,"Country","0.921","177.93","0.461",2016,92,"0.62","51-75"
"11/26/16","All Eyez","the game",79,"Rap","0.654","102.013","0.492",2016,93,"0.361","76-100"
"11/19/16","Hymn For The Weekend","coldplay",25,"Rock","0.743","89.974","0.49",2016,41,"0.363","11 - 25"
"11/19/16","Cool Girl","tove lo",84,"EDM","0.72","101.964","0.667",2016,100,"0.242","76-100"
"11/19/16","Froze","meek mill",68,"Rap","0.693","133.981","0.7",2016,68,"0.525","51-75"
"11/19/16","Offended","meek mill",70,"Rap","0.53","123.968","0.92",2016,70,"0.363","51-75"
"11/19/16","Two Birds, One Stone","drake",73,"Rap","0.832","86.35","0.46",2016,73,"0.358","51-75"
"11/19/16","On The Regular","meek mill",75,"Rap","0.764","146.03","0.781",2016,75,"0.352","51-75"
"11/19/16","The Difference","meek mill",84,"Rap","0.513","149.981","0.727",2016,84,"0.238","76-100"
"11/19/16","Blue Notes","meek mill",93,"Rap","0.431","141.392","0.515",2016,93,"0.184","76-100"
"11/19/16","Blessed Up","meek mill",97,"Rap","0.59","92.275","0.647",2016,97,"0.415","76-100"
"11/12/16","Controlla","drake",16,"Rap","0.477","93.44","0.747",2016,49,"0.321","11 - 25"
"11/12/16","Into You","ariana grande",13,"Pop","0.735","107.979","0.635",2016,45,"0.377","11 - 25"
"11/12/16","Why You Always Hatin?","yg",62,"Rap","0.448","93.035","0.925",2016,91,"0.561","51-75"
"11/12/16","You & Me","marc e. bassy",58,"Rap","0.645","84.925","0.687",2016,97,"0.619","51-75"
"11/12/16","This Girl","kungs",26,"EDM","0.69","122.006","0.786",2016,88,"0.485","26-50"
"11/12/16","Lockjaw","french montana",73,"Rap","0.648","169.912","0.615",2016,96,"0.26","51-75"
"11/12/16","Perfect Illusion","lady gaga",15,"Pop","0.854","124.992","0.615",2016,78,"0.669","11 - 25"
"11/12/16","CRZY","kehlani",85,"R&B","0.711","130.027","0.824",2016,94,"0.683","76-100"
"11/12/16","A-YO","lady gaga",66,"Pop","0.898","149.896","0.662",2016,66,"0.93","51-75"
"10/8/16","My PYT","wale",54,"R&B","0.414","193.549","0.563",2016,92,"0.446","51-75"
"10/8/16","Grass Ain't Greener","chris brown",71,"R&B","0.611","133.939","0.661",2016,96,"0.444","51-75"
"10/8/16","Cancer","twenty one pilots",91,"Pop","0.295","75.065","0.652",2016,91,"0.196","76-100"
"10/29/16","Just Like Fire","p!nk",10,"Pop","0.701","162.958","0.632",2016,50,"0.497","1 - 10"
"10/29/16","Father Stretch My Hands Pt. 1","kanye west",37,"Rap","0.563","113.121","0.717",2016,60,"0.396","26-50"
"10/29/16","You Don't Own Me","grace",57,"Pop","0.664","186.394","0.336",2016,61,"0.294","51-75"
"10/29/16","Peter Pan","kelsea ballerini",35,"Country","0.659","76.483","0.514",2016,94,"0.463","26-50"
"10/29/16","Forever Country","artists of then, now",21,"Country","0.698","89.998","0.2",2016,97,"0.132","11 - 25"
"10/29/16","Cranes In The Sky","solange",74,"R&B","0.615","96.988","0.719",2016,99,"0.465","51-75"
"10/29/16","Kids","onerepublic",96,"Rap","0.733","100","0.599",2016,96,"0.214","76-100"
"10/22/16","Low Life","future",18,"Rap","0.331","143.974","0.722",2016,49,"0.102","11 - 25"
"10/22/16","Make You Miss Me","sam hunt",45,"Country","0.476","146.052","0.606",2016,86,"0.197","26-50"
"10/22/16","Don't Touch My Hair","solange",91,"R&B","0.411","90.997","0.823",2016,91,"0.397","76-100"
"10/22/16","LIFTED","cl",94,"Pop","0.675","181.164","0.372",2016,94,"0.285","76-100"
"10/15/16","I Took A Pill In Ibiza","mike posner",4,"EDM","0.309","147.71","0.67",2016,46,"0.378","1 - 10"
"10/15/16","Work","rihanna",1,"R&B","0.534","91.974","0.725",2016,45,"0.558","1 - 10"
"10/15/16","Never Be Like You","flume",20,"Rock","0.554","119.725","0.529",2016,48,"0.286","11 - 25"
"10/15/16","H.O.L.Y.","florida georgia line",14,"Country","0.661","78.132","0.526",2016,50,"0.556","11 - 25"
"10/15/16","Me Too","meghan trainor",13,"R&B","0.694","123.822","0.934",2016,75,"0.835","11 - 25"
"10/15/16","With You Tonight / Hasta El Amanecer","nicky jam",73,"Rap","0.721","93.981","0.814",2016,97,"0.677","51-75"
"10/15/16","No Shopping","french montana",36,"Rap","0.485","83.498","0.897",2016,100,"0.262","26-50"
"10/15/16","Purple Lamborghini","skrillex",33,"EDM","0.899","147.268","0.457",2016,96,"0.298","26-50"
"10/15/16","You Look Like I Need A Drink","justin moore",79,"Country","0.842","106.002","0.615",2016,99,"0.88","76-100"
"10/1/16","Stressed Out","twenty one pilots",2,"Pop","0.637","169.977","0.734",2016,38,"0.648","1 - 10"
"10/1/16","Don't Mind","kent jones",8,"Rap","0.741","106.366","0.519",2016,58,"0.775","1 - 10"
"10/1/16","American Country Love Song","jake owen",55,"Country","0.892","104.009","0.539",2016,90,"0.34","51-75"
"10/1/16","Childs Play","drake",49,"Rap","0.47","80.016","0.74",2016,87,"0.294","26-50"
"10/1/16","She's Got A Way With Words","blake shelton",61,"Country","0.697","148.93","0.616",2016,79,"0.68","51-75"
"10/1/16","Rise","katy perry",11,"Pop","0.645","101.578","0.546",2016,72,"0.457","11 - 25"
"10/1/16","Make Me...","britney spears",17,"R&B","0.7","123.013","0.697",2016,76,"0.577","11 - 25"
"1/9/16","Little More (Royalty)","chris brown",91,"R&B","0.516","133.71","0.632",2016,91,"0.328","76-100"
"1/30/16","Trap Queen","fetty wap",2,"Rap","0.873","148.075","0.746",2016,39,"0.817","1 - 10"
"1/30/16","Gonna","blake shelton",54,"Country","0.886","146.076","0.667",2016,92,"0.948","51-75"
"1/30/16","Blase","ty dolla $ign",63,"Rap","0.639","127.987","0.897",2016,99,"0.306","51-75"
"1/30/16","Under Pressure","queen",29,"Rock","0.719","113.549","0.666",2016,45,"0.52","26-50"
"1/30/16","Space Oddity","david bowie",15,"Rock","0.365","136.264","0.337",2016,42,"0.497","11 - 25"
"1/30/16","RGF Island","fetty wap",57,"Rap","0.764","137.98","0.746",2016,95,"0.518","51-75"
"1/30/16","Used To Love You","gwen stefani",52,"R&B","0.652","96.086","0.619",2016,80,"0.223","51-75"
"1/30/16","Lazarus","david bowie",40,"Rock","0.695","129.972","0.66",2016,40,"0.506","26-50"
"1/30/16","Blackstar","david bowie",78,"Rock","0.552","97.98","0.366",2016,78,"0.114","76-100"
"1/23/16","Where Are U Now","skrillex",8,"EDM","0.781","139.432","0.432",2016,49,"0.197","1 - 10"
"1/23/16","Where Ya At","future",28,"Rap","0.453","161.997","0.813",2016,47,"0.191","26-50"
"1/23/16","Downtown","macklemore",12,"Rap","0.609","109.725","0.828",2016,70,"0.707","11 - 25"
"1/23/16","Smoke Break","carrie underwood",43,"Country","0.834","160.226","0.441",2016,95,"0.55","26-50"
"1/23/16","Top Of The World","tim mcgraw",73,"Country","0.787","141.231","0.672",2016,79,"0.958","51-75"
"1/16/16","Burning House","cam",29,"Country","0.248","140.904","0.729",2016,44,"0.43","26-50"
"1/16/16","Hit The Quan","ilovememphis",15,"Rap","0.488","160.018","0.741",2016,37,"0.625","11 - 25"
"1/16/16","Liquor","chris brown",60,"R&B","0.346","104.988","0.692",2016,89,"0.386","51-75"
"1/16/16","Purpose","justin bieber",43,"Pop","0.285","130.029","0.481",2016,86,"0.316","26-50"
"1/16/16","The Feeling","justin bieber",31,"Pop","0.809","127.073","0.525",2016,93,"0.21","26-50"
"1/16/16","Jugg","fetty wap",86,"Rap","0.721","148.064","0.635",2016,96,"0.499","76-100"
"1/16/16","Stick Talk","future",91,"Rap","0.672","159.903","0.729",2016,91,"0.595","76-100"
"1/16/16","Zero","chris brown",80,"R&B","0.792","122.003","0.726",2016,95,"0.847","76-100"
"1/1/16","Cheerleader","omi",1,"Pop","0.738","100","0.864",2016,49,"0.938","1 - 10"
"1/1/16","Good For You","selena gomez",5,"Pop","0.681","88.772","0.48",2016,43,"0.198","1 - 10"
"1/1/16","Drag Me Down","one direction",3,"Pop","0.711","138.098","0.723",2016,50,"0.606","1 - 10"
"1/1/16","Back To Back","drake",21,"Rap","0.48","86.976","0.893",2016,74,"0.382","11 - 25"
"1/1/16","Strip It Down","luke bryan",30,"Country","0.874","137.973","0.629",2016,88,"0.704","26-50"
"1/1/16","Nothin' Like You","dan + shay",51,"Country","0.704","84.956","0.589",2016,85,"0.437","51-75"
"9/5/15","Talking Body","tove lo",12,"EDM","0.772","120.004","0.736",2015,49,"0.0828","11 - 25"
"9/5/15","Like A Wrecking Ball","eric church",51,"Country","0.336","135.954","0.691",2015,54,"0.613","51-75"
"9/5/15","Wet Dreamz","j. cole",61,"Rap","0.705","175.483","0.504",2015,89,"0.584","51-75"
"9/5/15","Tonight Looks Good On You","jason aldean",46,"Country","0.748","169.915","0.485",2015,93,"0.528","26-50"
"9/5/15","Fun","pitbull",40,"Rap","0.774","113.967","0.793",2015,96,"0.547","26-50"
"9/5/15","How Many Times","dj khaled",68,"Rap","0.704","116.016","0.798",2015,99,"0.867","51-75"
"9/5/15","Fly Away","5 seconds of summer",100,"Pop","0.886","92.861","0.421",2015,100,"0.545","76-100"
"9/26/15","The Night Is Still Young","nicki minaj",31,"Rap","0.692","128.016","0.656",2015,100,"0.693","26-50"
"9/26/15","Beautiful Now","zedd",64,"EDM","0.833","128.003","0.628",2015,74,"0.56","51-75"
"9/26/15","Do It Again","pia mia",71,"R&B","0.552","95.961","0.713",2015,85,"0.424","51-75"
"9/26/15","One Man Can Change The World","big sean",82,"Rap","0.58","157.996","0.67",2015,94,"0.309","76-100"
"9/26/15","Cheyenne","jason derulo",66,"Rap","0.768","99.679","0.554",2015,95,"0.324","51-75"
"9/26/15","Rotten To The Core","dove cameron, cameron boyce, booboo stewart",38,"Pop","0.8","127.967","0.698",2015,80,"0.601","26-50"
"9/26/15","Omen","disclosure",64,"EDM","0.787","106.071","0.646",2015,96,"0.675","51-75"
"9/26/15","Real Life","the weeknd",62,"R&B","0.645","90.664","0.578",2015,79,"0.31","51-75"
"9/26/15","Shameless","the weeknd",79,"R&B","0.559","100.021","0.602",2015,99,"0.252","76-100"
"9/26/15","Burn Slow","wiz khalifa",83,"Rap","0.437","125.008","0.797",2015,83,"0.186","76-100"
"9/19/15","Hey Mama","david guetta",8,"EDM","0.73","85.979","0.596",2015,43,"0.525","1 - 10"
"9/19/15","El Perdon","nicky jam",65,"Rap","0.69","179.911","0.628",2015,65,"0.662","51-75"
"9/19/15","Young & Crazy","frankie ballard",55,"Country","0.876","115.05","0.61",2015,90,"0.783","51-75"
"9/19/15","Roots","imagine dragons",77,"Rock","0.888","157.804","0.64",2015,77,"0.651","76-100"
"9/19/15","Losers","the weeknd",85,"R&B","0.491","90.99","0.663",2015,85,"0.329","76-100"
"9/19/15","Jet Black Heart","5 seconds of summer",95,"Pop","0.839","153.924","0.512",2015,95,"0.54","76-100"
"9/12/15","Love Me Like You Do","ellie goulding",3,"Pop","0.611","189.194","0.245",2015,48,"0.288","1 - 10"
"9/12/15","B**** Better Have My Money","rihanna",15,"R&B","0.728","102.99","0.781",2015,45,"0.395","11 - 25"
"9/12/15","Nasty Freestyle","t-wayne",9,"Rap","0.472","135.051","0.779",2015,58,"0.412","1 - 10"
"9/12/15","Be Real","kid ink",43,"Rap","0.611","99.934","0.762",2015,72,"0.386","26-50"
"9/12/15","Sangria","blake shelton",38,"Country","0.724","115.984","0.646",2015,81,"0.54","26-50"
"9/12/15","One Hell Of An Amen","brantley gilbert",44,"Country","0.657","138.027","0.549",2015,95,"0.561","26-50"
"9/12/15","Kiss You In The Morning","michael ray",55,"Country","0.909","152.13","0.557",2015,85,"0.857","51-75"
"9/12/15","High By The Beach","lana del rey",51,"Pop","0.484","131.978","0.526",2015,97,"0.0944","51-75"
"9/12/15","Straight Outta Compton","n.w.a",38,"Rap","0.874","102.866","0.833",2015,61,"0.414","26-50"
"9/12/15","Boyz-N-The Hood","eazy-e",50,"Rap","0.707","87.763","0.753",2015,65,"0.602","26-50"
"9/12/15","I'm To Blame","kip moore",100,"Country","0.882","89.975","0.693",2015,100,"0.806","76-100"
"8/8/15","Sippin' On Fire","florida georgia line",40,"Country","0.918","142.98","0.483",2015,94,"0.701","26-50"
"8/8/15","Baby Be My Love Song","easton corbin",56,"Country","0.721","167.918","0.487",2015,92,"0.524","51-75"
"8/8/15","Tear In My Heart","twenty one pilots",82,"Pop","0.632","120.113","0.655",2015,96,"0.447","76-100"
"8/8/15","Blow A Bag","future",95,"Rap","0.607","140.992","0.793",2015,95,"0.15","76-100"
